"","timestampMs","latitudeE7","longitudeE7","accuracy","Timestamp"
"14922",1537109213000,39.9503201,4.2177097,10,2018-09-16 15:46:53
"14923",1537109214000,39.9501605,4.2177626,10,2018-09-16 15:46:54
"14924",1537109215000,39.9500021,4.2178033,10,2018-09-16 15:46:55
"14925",1537109216000,39.9498465,4.217845,10,2018-09-16 15:46:56
"14926",1537109217000,39.9496874,4.2178901,10,2018-09-16 15:46:57
"14927",1537109218000,39.9495287,4.217938,10,2018-09-16 15:46:58
"14928",1537109219000,39.9493693,4.2179835,10,2018-09-16 15:46:59
"14929",1537109220000,39.9492079,4.2180293,10,2018-09-16 15:47:00
"14930",1537109221000,39.9490461,4.2180776,10,2018-09-16 15:47:01
"14931",1537109222000,39.9488858,4.2181248,10,2018-09-16 15:47:02
"14932",1537109223000,39.9487265,4.2181673,10,2018-09-16 15:47:03
"14933",1537109224000,39.9485656,4.2182121,12,2018-09-16 15:47:04
"14934",1537109225000,39.9484035,4.2182535,12,2018-09-16 15:47:05
"14935",1537109226000,39.9482402,4.2183013,12,2018-09-16 15:47:06
"14936",1537109227000,39.9480757,4.2183538,12,2018-09-16 15:47:07
"14937",1537109228000,39.9479122,4.2184025,10,2018-09-16 15:47:08
"14938",1537109229000,39.9477498,4.2184517,10,2018-09-16 15:47:09
"14939",1537109230000,39.9475866,4.2184996,10,2018-09-16 15:47:10
"14940",1537109231000,39.9474224,4.2185443,12,2018-09-16 15:47:11
"14941",1537109232000,39.9472577,4.2185804,10,2018-09-16 15:47:12
"14942",1537109233000,39.9470929,4.2186232,10,2018-09-16 15:47:13
"14943",1537109234000,39.9469317,4.2186729,10,2018-09-16 15:47:14
"14944",1537109235000,39.9467699,4.2187218,10,2018-09-16 15:47:15
"14945",1537109236000,39.946607,4.2187688,10,2018-09-16 15:47:16
"14946",1537109237000,39.9464466,4.2188198,10,2018-09-16 15:47:17
"14947",1537109238000,39.9462842,4.2188655,10,2018-09-16 15:47:18
"14948",1537109239000,39.9461246,4.2189115,10,2018-09-16 15:47:19
"14949",1537109240000,39.9459672,4.2189592,10,2018-09-16 15:47:20
"14950",1537109241000,39.9458121,4.2190058,10,2018-09-16 15:47:21
"14951",1537109242000,39.9456587,4.2190439,10,2018-09-16 15:47:22
"14952",1537109243000,39.945505,4.2190865,10,2018-09-16 15:47:23
"14953",1537109244000,39.9453539,4.2191326,10,2018-09-16 15:47:24
"14954",1537109245000,39.9452039,4.2191732,10,2018-09-16 15:47:25
"14955",1537109246000,39.9450543,4.2192106,10,2018-09-16 15:47:26
"14956",1537109247000,39.944905,4.2192526,10,2018-09-16 15:47:27
"14957",1537109248000,39.9447579,4.2192974,10,2018-09-16 15:47:28
"14958",1537109249000,39.9446102,4.2193552,10,2018-09-16 15:47:29
"14959",1537109250000,39.9444651,4.21941,10,2018-09-16 15:47:30
"14960",1537109251000,39.9443154,4.2194718,10,2018-09-16 15:47:31
"14961",1537109252000,39.9441602,4.2195154,12,2018-09-16 15:47:32
"14962",1537109253000,39.9440026,4.2195499,10,2018-09-16 15:47:33
"14963",1537109254000,39.9438477,4.2195996,10,2018-09-16 15:47:34
"14964",1537109255000,39.9436939,4.2196427,10,2018-09-16 15:47:35
"14965",1537109256000,39.9435378,4.2196821,10,2018-09-16 15:47:36
"14966",1537109257000,39.9433802,4.2197234,10,2018-09-16 15:47:37
"14967",1537109258000,39.943223,4.2197666,10,2018-09-16 15:47:38
"14968",1537109259000,39.9430677,4.2198086,10,2018-09-16 15:47:39
"14969",1537109260000,39.9429108,4.219856,10,2018-09-16 15:47:40
"14970",1537109261000,39.9427533,4.2199049,10,2018-09-16 15:47:41
"14971",1537109262000,39.9425962,4.2199511,10,2018-09-16 15:47:42
"14972",1537109263000,39.9424382,4.2199966,10,2018-09-16 15:47:43
"14973",1537109264000,39.9422779,4.2200418,10,2018-09-16 15:47:44
"14974",1537109265000,39.942117,4.220087,10,2018-09-16 15:47:45
"14975",1537109266000,39.9419565,4.2201316,10,2018-09-16 15:47:46
"14976",1537109267000,39.941795,4.2201756,10,2018-09-16 15:47:47
"14977",1537109268000,39.9416329,4.2202197,10,2018-09-16 15:47:48
"14978",1537109269000,39.941471,4.2202657,10,2018-09-16 15:47:49
"14979",1537109270000,39.941313,4.2203095,10,2018-09-16 15:47:50
"14991",1537109299000,39.9366203,4.2216807,10,2018-09-16 15:48:19
"14992",1537109300000,39.9364582,4.2217277,10,2018-09-16 15:48:20
"14993",1537109301000,39.9362969,4.2217697,10,2018-09-16 15:48:21
"14994",1537109302000,39.9361339,4.2218087,10,2018-09-16 15:48:22
"14995",1537109303000,39.9359703,4.2218363,10,2018-09-16 15:48:23
"14996",1537109304000,39.9358068,4.221855,10,2018-09-16 15:48:24
"14997",1537109305000,39.9356426,4.2218619,10,2018-09-16 15:48:25
"14998",1537109306000,39.9354787,4.2218558,10,2018-09-16 15:48:26
"14999",1537109307000,39.9353172,4.2218364,10,2018-09-16 15:48:27
"15000",1537109308000,39.9351542,4.2218183,10,2018-09-16 15:48:28
"15001",1537109309000,39.9349897,4.2218003,10,2018-09-16 15:48:29
"15014",1537109359000,39.9279224,4.2269732,10,2018-09-16 15:49:19
"15015",1537109360000,39.9277933,4.227128,10,2018-09-16 15:49:20
"15016",1537109361000,39.9276612,4.2272797,10,2018-09-16 15:49:21
"15017",1537109362000,39.9275281,4.2274329,10,2018-09-16 15:49:22
"15018",1537109363000,39.9273946,4.2275874,10,2018-09-16 15:49:23
"15019",1537109364000,39.9272578,4.2277363,10,2018-09-16 15:49:24
"15020",1537109365000,39.9271186,4.227884,10,2018-09-16 15:49:25
"15021",1537109366000,39.9269745,4.2280215,10,2018-09-16 15:49:26
"15022",1537109367000,39.9268237,4.2281479,10,2018-09-16 15:49:27
"15023",1537109368000,39.9266657,4.2282569,10,2018-09-16 15:49:28
"15024",1537109369000,39.9265033,4.2283541,10,2018-09-16 15:49:29
"15025",1537109370000,39.9263381,4.2284452,10,2018-09-16 15:49:30
"15026",1537109371000,39.9261736,4.2285323,10,2018-09-16 15:49:31
"15027",1537109372000,39.9260071,4.2286113,10,2018-09-16 15:49:32
"15028",1537109373000,39.9258369,4.2286788,10,2018-09-16 15:49:33
"15029",1537109374000,39.9256657,4.2287479,10,2018-09-16 15:49:34
"15030",1537109375000,39.9254906,4.2288124,10,2018-09-16 15:49:35
"15031",1537109376000,39.9253159,4.2288769,10,2018-09-16 15:49:36
"15032",1537109377000,39.925141,4.2289502,10,2018-09-16 15:49:37
"15033",1537109378000,39.9249669,4.2290156,10,2018-09-16 15:49:38
"15034",1537109379000,39.9247939,4.2290825,10,2018-09-16 15:49:39
"15035",1537109380000,39.9246203,4.2291501,10,2018-09-16 15:49:40
"15036",1537109381000,39.9244495,4.2292138,10,2018-09-16 15:49:41
"15037",1537109382000,39.924277,4.2292761,10,2018-09-16 15:49:42
"15038",1537109383000,39.924107,4.2293344,10,2018-09-16 15:49:43
"15039",1537109384000,39.9239408,4.2293933,10,2018-09-16 15:49:44
"15040",1537109385000,39.9237755,4.2294583,10,2018-09-16 15:49:45
"15041",1537109386000,39.9236123,4.229527,10,2018-09-16 15:49:46
"15042",1537109387000,39.9234526,4.2295923,10,2018-09-16 15:49:47
"15043",1537109388000,39.923293,4.2296513,10,2018-09-16 15:49:48
"15044",1537109389000,39.9231309,4.2297027,10,2018-09-16 15:49:49
"15045",1537109390000,39.9229667,4.2297479,10,2018-09-16 15:49:50
"15046",1537109391000,39.9228023,4.2297885,10,2018-09-16 15:49:51
"15047",1537109392000,39.9226345,4.2298216,10,2018-09-16 15:49:52
"15048",1537109393000,39.9224628,4.2298392,10,2018-09-16 15:49:53
"15049",1537109394000,39.9222897,4.2298538,12,2018-09-16 15:49:54
"15050",1537109395000,39.9221086,4.2298716,12,2018-09-16 15:49:55
"15051",1537109396000,39.9219285,4.2298703,10,2018-09-16 15:49:56
"15052",1537109397000,39.9217456,4.2298609,10,2018-09-16 15:49:57
"15053",1537109398000,39.9215596,4.2298499,10,2018-09-16 15:49:58
"15054",1537109399000,39.9213746,4.2298313,10,2018-09-16 15:49:59
"15055",1537109400000,39.9211897,4.2298133,10,2018-09-16 15:50:00
"15056",1537109401000,39.9210045,4.2297908,10,2018-09-16 15:50:01
"15057",1537109402000,39.9208184,4.2297669,10,2018-09-16 15:50:02
"15058",1537109403000,39.9206366,4.2297328,10,2018-09-16 15:50:03
"15059",1537109404000,39.9204561,4.2296917,12,2018-09-16 15:50:04
"15060",1537109405000,39.9202758,4.2296369,12,2018-09-16 15:50:05
"15061",1537109406000,39.920091,4.2295767,12,2018-09-16 15:50:06
"15062",1537109407000,39.9199091,4.2295024,12,2018-09-16 15:50:07
"15063",1537109408000,39.9197298,4.2294127,12,2018-09-16 15:50:08
"15064",1537109409000,39.9195483,4.2293193,12,2018-09-16 15:50:09
"15065",1537109410000,39.9193679,4.2292213,12,2018-09-16 15:50:10
"15066",1537109411000,39.9191919,4.2291181,12,2018-09-16 15:50:11
"15067",1537109412000,39.9190143,4.2290227,10,2018-09-16 15:50:12
"15068",1537109413000,39.9188379,4.2289217,10,2018-09-16 15:50:13
"15069",1537109414000,39.9186601,4.228829,10,2018-09-16 15:50:14
"15070",1537109415000,39.9184811,4.2287404,10,2018-09-16 15:50:15
"15071",1537109416000,39.9183,4.2286687,10,2018-09-16 15:50:16
"15072",1537109417000,39.9181209,4.228597,10,2018-09-16 15:50:17
"15073",1537109418000,39.9179421,4.2285517,10,2018-09-16 15:50:18
"15074",1537109419000,39.9177617,4.2285373,10,2018-09-16 15:50:19
"15075",1537109420000,39.9175856,4.2285406,10,2018-09-16 15:50:20
"15076",1537109421000,39.9174101,4.2285545,10,2018-09-16 15:50:21
"15077",1537109422000,39.9172351,4.2286006,10,2018-09-16 15:50:22
"15078",1537109423000,39.9170591,4.2286599,10,2018-09-16 15:50:23
"15091",1537109440000,39.9141542,4.2299757,10,2018-09-16 15:50:40
"15103",1537109470000,39.9091493,4.2328899,10,2018-09-16 15:51:10
"15104",1537109480000,39.9077958,4.2343361,10,2018-09-16 15:51:20
"15105",1537109481000,39.9076569,4.2344803,10,2018-09-16 15:51:21
"15106",1537109496000,39.9056919,4.2368156,10,2018-09-16 15:51:36
"15107",1537109511000,39.9043868,4.240058,10,2018-09-16 15:51:51
"15108",1537109526000,39.902506,4.2427045,10,2018-09-16 15:52:06
"15109",1537109531000,39.9018902,4.2435785,10,2018-09-16 15:52:11
"15110",1537109540000,39.9007423,4.2451381,10,2018-09-16 15:52:20
"15111",1537109541000,39.9006185,4.2453084,10,2018-09-16 15:52:21
"15123",1537109571000,39.8974118,4.250567,10,2018-09-16 15:52:51
"15124",1537109587000,39.8963405,4.2536955,10,2018-09-16 15:53:07
"15125",1537109591000,39.8961778,4.254135,10,2018-09-16 15:53:11
"15126",1537109601000,39.8955982,4.2539948,10,2018-09-16 15:53:21
"15127",1537109616000,39.8943633,4.2530902,10,2018-09-16 15:53:36
"15150",1537109651000,39.892477,4.2483949,10,2018-09-16 15:54:11
"15151",1537109661000,39.8913367,4.2482742,10,2018-09-16 15:54:21
"15152",1537109676000,39.8906894,4.2475623,10,2018-09-16 15:54:36
"15153",1537109689000,39.8899322,4.2475035,10,2018-09-16 15:54:49
"15154",1537109721000,39.8870172,4.2492351,10,2018-09-16 15:55:21
"15166",1537109737000,39.8858738,4.250245,10,2018-09-16 15:55:37
"15167",1537109752000,39.8846777,4.2512816,10,2018-09-16 15:55:52
"15168",1537109768000,39.8833331,4.2520143,10,2018-09-16 15:56:08
"15169",1537109772000,39.8831106,4.2524328,10,2018-09-16 15:56:12
"15177",1537109797000,39.8823489,4.2558935,10,2018-09-16 15:56:37
"15178",1537109813000,39.8823086,4.2571405,10,2018-09-16 15:56:53
"15179",1537109828000,39.882196,4.2593281,10,2018-09-16 15:57:08
"15180",1537109832000,39.882077,4.2596806,10,2018-09-16 15:57:12
"15181",1537109842000,39.8821557,4.2608952,10,2018-09-16 15:57:22
"15193",1537109873000,39.8820134,4.2647687,10,2018-09-16 15:57:53
"15205",1537109892000,39.8819035,4.2676728,10,2018-09-16 15:58:12
"15206",1537109896000,39.8818852,4.2683217,10,2018-09-16 15:58:16
"15207",1537109934000,39.8832057,4.2715154,10,2018-09-16 15:58:54
"15210",1537110226001,39.8786017,4.2812449,15,2018-09-16 16:03:46
"15223",1537110258360,39.87855,4.2812899,14,2018-09-16 16:04:18
"15224",1537110260332,39.87855,4.2812899,14,2018-09-16 16:04:20
"15225",1537110296351,39.87855,4.2812899,14,2018-09-16 16:04:56
"15226",1537110297373,39.87855,4.2812899,14,2018-09-16 16:04:57
"15227",1537110359004,39.87855,4.2812899,14,2018-09-16 16:05:59
"15228",1537110365555,39.87855,4.2812899,14,2018-09-16 16:06:05
"15240",1537110504361,39.8786544,4.2812234,16,2018-09-16 16:08:24
"15263",1537110864464,39.8786544,4.2812234,16,2018-09-16 16:14:24
"15285",1537111224617,39.8786544,4.2812234,16,2018-09-16 16:20:24
"15306",1537111584688,39.8786544,4.2812234,16,2018-09-16 16:26:24
"15328",1537111944849,39.8786544,4.2812234,16,2018-09-16 16:32:24
"15329",1537112064878,39.8786544,4.2812234,16,2018-09-16 16:34:24
"15330",1537112172761,39.8786544,4.2812234,16,2018-09-16 16:36:12
"15331",1537112232469,39.8786544,4.2812234,16,2018-09-16 16:37:12
"15332",1537112302934,39.8786544,4.2812234,16,2018-09-16 16:38:22
"15333",1537112602974,39.8786544,4.2812234,16,2018-09-16 16:43:22
"15334",1537112772786,39.8786544,4.2812234,16,2018-09-16 16:46:12
"15335",1537113072937,39.8786544,4.2812234,16,2018-09-16 16:51:12
"15358",1537113447659,39.8786544,4.2812234,16,2018-09-16 16:57:27
"15377",1537113808847,39.8786544,4.2812234,16,2018-09-16 17:03:28
"15388",1537114050023,39.8786544,4.2812234,16,2018-09-16 17:07:30
"15392",1537114290221,39.8786544,4.2812234,16,2018-09-16 17:11:30
"15400",1537114710263,39.8786544,4.2812234,16,2018-09-16 17:18:30
"15401",1537114978883,39.8786544,4.2812234,16,2018-09-16 17:22:58
"15562",1537115706359,39.8786401,4.2812166,14,2018-09-16 17:35:06
"15607",1537115946447,39.8786401,4.2812166,14,2018-09-16 17:39:06
"15608",1537116066502,39.8786401,4.2812166,14,2018-09-16 17:41:06
"15620",1537116186545,39.8786401,4.2812166,14,2018-09-16 17:43:06
"15621",1537116486580,39.8786401,4.2812166,14,2018-09-16 17:48:06
"15622",1537116701177,39.8786544,4.2812234,16,2018-09-16 17:51:41
"15623",1537116727271,39.8786544,4.2812234,16,2018-09-16 17:52:07
"15624",1537117027451,39.8786544,4.2812234,16,2018-09-16 17:57:07
"15625",1537117395789,39.8786544,4.2812234,16,2018-09-16 18:03:15
"15626",1537117412318,39.8786544,4.2812234,16,2018-09-16 18:03:32
"15642",1537117815869,39.8786544,4.2812234,16,2018-09-16 18:10:15
"15643",1537118115896,39.8786544,4.2812234,16,2018-09-16 18:15:15
"15644",1537118415916,39.8786544,4.2812234,16,2018-09-16 18:20:15
"15645",1537118504471,39.8786544,4.2812234,16,2018-09-16 18:21:44
"15648",1537119104549,39.8786544,4.2812234,16,2018-09-16 18:31:44
"15649",1537119404742,39.8786544,4.2812234,16,2018-09-16 18:36:44
"15650",1537119704826,39.8786544,4.2812234,16,2018-09-16 18:41:44
"15662",1537119858036,39.8786544,4.2812234,16,2018-09-16 18:44:18
"15697",1537120337137,39.8786544,4.2812234,16,2018-09-16 18:52:17
"15749",1537121440313,39.8781134,4.2894136,28,2018-09-16 19:10:40
"15867",1537131765017,39.8790235,4.2873129,14,2018-09-16 22:02:45
"15887",1537132388211,39.8786014,4.2813093,14,2018-09-16 22:13:08
"15888",1537132527722,39.8786544,4.2812234,16,2018-09-16 22:15:27
"15889",1537132677096,39.8786544,4.2812234,16,2018-09-16 22:17:57
"15890",1537132801120,39.8786544,4.2812234,16,2018-09-16 22:20:01
"15891",1537132828107,39.8786544,4.2812234,16,2018-09-16 22:20:28
"15892",1537132980104,39.8786544,4.2812234,16,2018-09-16 22:23:00
"15893",1537133123232,39.8786544,4.2812234,16,2018-09-16 22:25:23
"15894",1537133280080,39.8786544,4.2812234,16,2018-09-16 22:28:00
"15895",1537133378747,39.8786544,4.2812234,16,2018-09-16 22:29:38
"15896",1537133453656,39.8786544,4.2812234,16,2018-09-16 22:30:53
"15897",1537133780084,39.8786544,4.2812234,16,2018-09-16 22:36:20
"15898",1537134120098,39.8786544,4.2812234,16,2018-09-16 22:42:00
"15899",1537134663172,39.8786544,4.2812234,16,2018-09-16 22:51:03
"15900",1537135263566,39.8786544,4.2812234,16,2018-09-16 23:01:03
"15901",1537135867663,39.8786544,4.2812234,16,2018-09-16 23:11:07
"15902",1537136182313,39.8786544,4.2812234,16,2018-09-16 23:16:22
"15914",1537136194311,39.8786544,4.2812234,16,2018-09-16 23:16:34
"15915",1537136302325,39.8786544,4.2812234,16,2018-09-16 23:18:22
"15916",1537136422355,39.8786544,4.2812234,16,2018-09-16 23:20:22
"15927",1537136469180,39.8786544,4.2812234,16,2018-09-16 23:21:09
"15928",1537137595724,39.8786544,4.2812234,16,2018-09-16 23:39:55
"15929",1537138195735,39.8786544,4.2812234,16,2018-09-16 23:49:55
"15930",1537138272330,39.8786544,4.2812234,16,2018-09-16 23:51:12
"15931",1537138295175,39.8786544,4.2812234,16,2018-09-16 23:51:35
"15932",1537138345779,39.8786544,4.2812234,16,2018-09-16 23:52:25
"15933",1537140098249,39.8786544,4.2812234,16,2018-09-17 00:21:38
"15934",1537140696918,39.8786544,4.2812234,16,2018-09-17 00:31:36
"15935",1537142538553,39.8786544,4.2812234,16,2018-09-17 01:02:18
"15936",1537143139140,39.8786544,4.2812234,16,2018-09-17 01:12:19
"15937",1537143611696,39.8786544,4.2812234,16,2018-09-17 01:20:11
"15938",1537143631757,39.8786544,4.2812234,16,2018-09-17 01:20:31
"15939",1537145483320,39.8786544,4.2812234,16,2018-09-17 01:51:23
"15940",1537145909147,39.8786544,4.2812234,16,2018-09-17 01:58:29
"15941",1537149324637,39.8786544,4.2812234,16,2018-09-17 02:55:24
"15942",1537149324894,39.8786544,4.2812234,16,2018-09-17 02:55:24
"15945",1537156040158,39.8786544,4.2812234,16,2018-09-17 04:47:20
"15946",1537156040450,39.8786544,4.2812234,16,2018-09-17 04:47:20
"15947",1537156043814,39.8786544,4.2812234,16,2018-09-17 04:47:23
"15948",1537165623213,39.8786544,4.2812234,16,2018-09-17 07:27:03
"15949",1537165623587,39.8786544,4.2812234,16,2018-09-17 07:27:03
"15961",1537165920016,39.8786544,4.2812234,16,2018-09-17 07:32:00
"15962",1537165931617,39.8786544,4.2812234,16,2018-09-17 07:32:11
"15963",1537166041109,39.8786544,4.2812234,16,2018-09-17 07:34:01
"15964",1537167094002,39.8786544,4.2812234,16,2018-09-17 07:51:34
"15965",1537167112744,39.8786544,4.2812234,16,2018-09-17 07:51:52
"15966",1537168720681,39.8786544,4.2812234,16,2018-09-17 08:18:40
"15967",1537168897836,39.8786544,4.2812234,16,2018-09-17 08:21:37
"15968",1537169497884,39.8786544,4.2812234,16,2018-09-17 08:31:37
"15969",1537170696266,39.8786544,4.2812234,16,2018-09-17 08:51:36
"15970",1537170719220,39.8786544,4.2812234,16,2018-09-17 08:51:59
"15982",1537170993367,39.8786544,4.2812234,16,2018-09-17 08:56:33
"15994",1537171233408,39.8786544,4.2812234,16,2018-09-17 09:00:33
"16006",1537171473451,39.8786544,4.2812234,16,2018-09-17 09:04:33
"16017",1537171713512,39.8786544,4.2812234,16,2018-09-17 09:08:33
"16028",1537171953568,39.8786544,4.2812234,16,2018-09-17 09:12:33
"16039",1537172193638,39.8786544,4.2812234,16,2018-09-17 09:16:33
"16051",1537172433709,39.8786544,4.2812234,16,2018-09-17 09:20:33
"16052",1537172553727,39.8786544,4.2812234,16,2018-09-17 09:22:33
"16053",1537172611579,39.8786544,4.2812234,16,2018-09-17 09:23:31
"16054",1537172731742,39.8786544,4.2812234,16,2018-09-17 09:25:31
"16065",1537172971784,39.8786544,4.2812234,16,2018-09-17 09:29:31
"16066",1537173091815,39.8786544,4.2812234,16,2018-09-17 09:31:31
"16067",1537173211845,39.8786544,4.2812234,16,2018-09-17 09:33:31
"16068",1537173331884,39.8786544,4.2812234,16,2018-09-17 09:35:31
"16079",1537173362961,39.8786524,4.2812219,12,2018-09-17 09:36:02
"16080",1537173378000,39.8786566,4.2812244,10,2018-09-17 09:36:18
"16081",1537173393000,39.8786867,4.2812448,10,2018-09-17 09:36:33
"16082",1537173408000,39.8786514,4.2812541,10,2018-09-17 09:36:48
"16083",1537173501765,39.8786544,4.2812234,16,2018-09-17 09:38:21
"16084",1537173681763,39.8786544,4.2812234,16,2018-09-17 09:41:21
"16085",1537174472124,39.8786544,4.2812234,16,2018-09-17 09:54:32
"16097",1537175261218,39.8786544,4.2812234,16,2018-09-17 10:07:41
"16098",1537175381313,39.8786544,4.2812234,16,2018-09-17 10:09:41
"16110",1537175621340,39.8786544,4.2812234,16,2018-09-17 10:13:41
"16111",1537175729117,39.8786544,4.2812234,16,2018-09-17 10:15:29
"16124",1537176125734,39.8786544,4.2812234,16,2018-09-17 10:22:05
"16125",1537176245757,39.8786544,4.2812234,16,2018-09-17 10:24:05
"16137",1537176323242,39.8785433,4.2813035,13,2018-09-17 10:25:23
"16138",1537176339000,39.878558,4.2813026,10,2018-09-17 10:25:39
"16150",1537176369000,39.8785103,4.2810594,10,2018-09-17 10:26:09
"16151",1537176384000,39.8785442,4.2808626,10,2018-09-17 10:26:24
"16152",1537176400000,39.8786241,4.2806467,10,2018-09-17 10:26:40
